Dispatching_base_num,Pickup_date,Affiliated_base_num,locationID
B02764,28-03-2015 02:02,B02764,7
B02764,25-03-2015 19:50,B02764,229
B02512,29-05-2015 19:02,B02512,141
B02764,25-05-2015 14:38,B02682,236
B02617,21-02-2015 03:22,B02617,249
B02765,13-02-2015 19:20,B02682,149
B02682,20-05-2015 16:17,B02682,144
B02764,11-06-2015 07:30,B02729,116
B02764,13-03-2015 19:51,B02764,231
B02682,29-05-2015 01:34,B02682,92
B02764,25-05-2015 23:03,B00789,255
B02682,24-04-2015 19:09,B02682,158
B02598,04-05-2015 09:57,B02598,151
B02682,24-06-2015 18:00,B02682,236
B02764,18-02-2015 21:32,B02764,161
B02682,22-06-2015 10:33,B02682,236
B02765,28-01-2015 05:30,B02765,231
B02682,25-01-2015 22:40,B02617,188
B02765,10-05-2015 13:48,B02765,234
B02764,16-05-2015 21:36,B02764,191
B02764,09-03-2015 09:38,B01087,90
B02764,19-03-2015 14:03,B02764,234
B02764,27-06-2015 16:17,B02764,196
B02764,23-04-2015 18:32,B02764,138
B02765,22-01-2015 13:50,B02765,138
B02764,27-06-2015 19:35,B02764,143
B02765,29-06-2015 11:04,B00272,48
B02764,20-06-2015 22:52,B02765,255
B02598,13-02-2015 16:15,B02598,144
B02682,18-02-2015 18:53,B02682,50
B02617,04-01-2015 09:20,B02617,262
B02512,05-03-2015 18:01,B02598,113
B02617,26-04-2015 09:08,B02617,234
B02764,01-03-2015 13:20,B02764,161
B02682,13-04-2015 09:39,B02682,87
B02765,13-05-2015 07:28,B02765,119
B02617,11-05-2015 22:40,B02617,162
B02617,11-02-2015 22:51,B02617,114
B02617,07-04-2015 09:17,B02617,4
B02682,13-01-2015 14:10,,144
B02617,22-06-2015 14:12,B02617,13
B02617,27-06-2015 22:45,B02617,231
B02764,21-02-2015 00:35,,87
B02682,30-06-2015 18:30,B02682,79
B02682,09-06-2015 23:22,B02682,37
B02764,13-02-2015 00:39,B02764,247
B02764,09-03-2015 23:55,B02764,232
B02764,27-06-2015 13:19,B01087,141
B02764,30-06-2015 18:43,B02764,161
B02764,03-05-2015 23:46,B02765,186
B02764,30-01-2015 01:27,B02764,249
B02617,01-05-2015 12:48,B02764,239
B02512,02-04-2015 10:24,B02598,79
B02617,18-03-2015 21:57,B02617,163
B02512,30-06-2015 21:05,B02764,163
B02764,28-05-2015 23:36,B02764,68
B02764,23-01-2015 19:12,B02764,237
B02764,12-06-2015 23:56,B02764,236
B02682,26-02-2015 15:49,B02765,234
B02764,03-06-2015 14:55,B02617,144
B02764,20-02-2015 23:05,,80
B02764,22-02-2015 14:56,B02683,161
B02682,21-01-2015 16:58,B02682,100
B02764,17-04-2015 09:53,B02764,48
B02764,27-03-2015 18:53,B02764,50
B02765,29-03-2015 10:38,B02765,243
B02764,10-06-2015 00:13,B02764,144
B02764,29-06-2015 07:37,B02617,45
B02617,13-05-2015 15:45,B02617,161
B02764,31-01-2015 00:42,B02617,255
B02682,05-06-2015 22:20,B02682,261
B02764,17-05-2015 08:52,B02003,203
B02764,05-03-2015 12:05,B00628,137
B02682,25-02-2015 18:50,B00789,138
B02598,04-03-2015 16:29,B02598,174
B02598,29-03-2015 00:37,B02598,107
B02617,15-06-2015 19:58,B02617,231
B02764,14-02-2015 00:53,B01912,246
B02617,28-03-2015 20:30,B00888,125
B02682,18-05-2015 15:18,B02682,140
B02617,30-06-2015 11:01,B02617,143
B02598,29-06-2015 18:29,B02617,234
B02682,28-03-2015 11:21,B02682,89
B02764,27-04-2015 08:52,B00888,229
B02764,01-01-2015 07:37,B02764,89
B02598,01-03-2015 14:12,B02764,49
B02764,30-06-2015 15:29,B02764,116
B02598,08-05-2015 09:27,B02598,50
B02764,04-01-2015 05:34,B02764,93
B02765,27-04-2015 15:53,B02765,75
B02682,23-01-2015 18:21,B02682,164
B02764,12-06-2015 20:50,B02764,4
B02764,27-02-2015 19:44,B02764,162
B02765,24-02-2015 16:21,B02682,37
B02765,06-04-2015 14:45,B02765,48
B02764,02-02-2015 16:52,B02774,263
B02765,06-06-2015 18:33,B02682,137
B02765,22-06-2015 15:37,B02765,125
B02765,24-01-2015 18:06,B02764,70
B02617,20-02-2015 23:29,B02617,236
B02765,17-05-2015 17:13,B02765,164
B02598,01-01-2015 02:26,B02598,74
B02682,05-02-2015 12:10,B02682,239
B02764,27-06-2015 20:55,B00888,161
B02682,04-05-2015 19:09,B02682,49
B02764,17-05-2015 00:22,B02216,163
B02764,22-04-2015 17:14,B02651,231
B02617,19-04-2015 23:12,B02617,239
B02598,17-05-2015 21:22,B02598,255
B02682,28-06-2015 19:57,B02835,237
B02764,18-03-2015 10:11,B02764,144
B02764,15-01-2015 08:37,B02764,48
B02617,03-03-2015 06:12,B02617,231
B02682,25-06-2015 21:34,B02682,162
B02617,21-02-2015 19:01,B02764,262
B02617,25-02-2015 11:30,B02617,234
B02682,03-05-2015 08:56,B02682,100
B02764,10-03-2015 12:49,B00381,211
B02765,28-04-2015 00:01,B02765,132
B02598,19-05-2015 16:44,B02598,43
B02764,16-05-2015 01:56,B02764,65
B02617,16-05-2015 18:21,B02765,263
B02765,29-04-2015 05:35,B02765,215
B02682,22-05-2015 21:43,B02682,244
B02682,24-01-2015 12:55,B02682,106
B02598,09-01-2015 14:15,B02598,74
B02765,28-05-2015 17:16,B02711,236
B02764,05-03-2015 20:24,B02764,148
B02764,13-04-2015 12:27,B02764,170
B02598,15-01-2015 10:45,B02598,79
B02764,03-04-2015 13:44,B02764,186
B02598,20-02-2015 13:55,B02598,100
B02764,08-06-2015 13:28,B02764,164
B02764,17-03-2015 13:09,B02764,231
B02764,06-06-2015 20:26,B02764,92
B02617,03-01-2015 01:08,B02729,161
B02764,09-01-2015 21:11,B02764,50
B02682,07-05-2015 18:32,B02682,161
B02617,18-02-2015 18:47,B02617,163
B02765,11-06-2015 10:55,B02518,143
B02764,17-05-2015 20:16,B02764,234
B02764,23-04-2015 23:00,B02764,114
B02682,13-03-2015 11:03,B02764,181
B02598,31-03-2015 20:17,B02598,162
B02617,02-05-2015 13:17,B02617,234
B02617,08-03-2015 00:27,B02617,164
B02765,27-04-2015 09:41,B02765,249
B02764,12-05-2015 23:03,B02764,142
B02764,01-05-2015 18:53,B02617,148
B02764,09-04-2015 21:59,B02764,211
B02682,10-05-2015 19:00,B02682,144
B02682,19-06-2015 14:33,B02682,140
B02617,12-06-2015 08:05,B02617,138
B02764,10-03-2015 08:41,B02764,140
B02764,14-06-2015 23:39,B02764,79
B02764,16-01-2015 20:41,B02764,79
B02764,01-04-2015 14:27,B02764,36
B02764,02-03-2015 12:02,B00628,162
B02765,25-04-2015 21:10,B01087,162
B02617,06-06-2015 00:07,B02617,181
B02765,04-04-2015 18:02,B02765,163
B02617,12-06-2015 13:51,B02682,74
B02617,19-05-2015 01:30,B02617,87
B02617,11-01-2015 19:47,B02617,142
B02512,07-02-2015 14:16,B02512,49
B02682,01-05-2015 07:34,B02682,48
B02598,12-05-2015 23:38,B00448,186
B02682,17-05-2015 11:49,B02682,97
B02764,24-06-2015 22:29,B02764,143
B02764,17-03-2015 11:12,B02764,186
B02764,09-01-2015 00:47,B02764,164
B02764,24-03-2015 20:42,B02764,68
B02764,06-02-2015 13:19,B02764,225
B02617,14-01-2015 14:13,B02617,236
B02764,30-06-2015 21:58,B02682,4
B02764,22-04-2015 20:29,B02216,247
B02764,23-06-2015 07:01,B02764,158
B02682,18-06-2015 12:42,B02682,113
B02764,14-04-2015 22:14,B02764,75
B02765,07-01-2015 09:59,B02765,163
B02617,03-03-2015 23:05,B02617,161
B02598,26-03-2015 17:33,B02598,161
B02764,24-06-2015 18:54,B02764,13
B02617,26-06-2015 04:51,B02617,162
B02765,18-02-2015 22:39,B02765,148
B02764,28-05-2015 15:53,B02682,231
B02617,13-06-2015 13:56,B02617,130
B02682,01-06-2015 22:35,B02682,161
B02512,29-05-2015 23:03,B02512,79
B02682,18-01-2015 16:28,B02682,29
B02764,04-06-2015 23:22,B02682,113
B02764,30-03-2015 22:40,B02764,87
B02764,24-02-2015 15:23,B02133,87
B02617,12-06-2015 10:56,B02617,161
B02598,25-01-2015 21:20,B02598,49
B02765,10-02-2015 18:02,B02765,231
B02764,16-03-2015 23:41,B02729,211
B02764,02-06-2015 23:08,B02764,237
B02617,03-03-2015 15:32,B02617,237
B02682,22-02-2015 02:20,B02682,48
B02617,26-05-2015 21:14,B02617,114
B02617,16-01-2015 21:32,B02617,137
B02682,02-03-2015 08:19,B02682,148
B02682,14-02-2015 12:13,B02788,226
B02764,14-03-2015 23:51,B02764,95
B02764,08-04-2015 10:52,B01899,140
B02682,02-06-2015 11:21,B02682,4
B02598,23-04-2015 05:21,B02598,231
B02617,21-02-2015 23:02,B02617,132
B02764,13-06-2015 02:00,B02764,255
B02682,07-06-2015 17:44,B01998,236
B02682,16-05-2015 23:04,B02682,241
B02617,03-01-2015 12:48,B02617,148
B02598,30-06-2015 16:54,B02598,237
B02598,09-01-2015 13:08,B02598,114
B02765,07-05-2015 12:04,B02765,246
B02617,07-05-2015 20:20,B02617,114
B02598,19-05-2015 23:53,B02598,42
B02764,12-04-2015 10:34,B02764,164
B02764,08-01-2015 01:12,B00280,162
B02764,30-03-2015 20:48,B02764,125
B02764,17-06-2015 22:35,B02764,236
B02764,24-02-2015 12:26,B02764,87
B02764,08-05-2015 09:49,B02764,234
B02764,28-06-2015 13:00,B02764,67
B02617,02-03-2015 04:54,B02682,143
B02682,03-04-2015 10:41,B02682,229
B02765,07-05-2015 20:36,B02765,33
B02512,18-02-2015 08:36,B02512,142
B02598,12-06-2015 14:04,B02598,107
B02765,20-04-2015 14:48,B02765,91
B02764,07-02-2015 01:50,B02764,106
B02598,14-06-2015 14:17,B02729,74
B02764,24-02-2015 20:25,B02764,61
B02617,12-02-2015 19:47,B02617,162
B02764,28-02-2015 17:45,B02765,230
B02764,09-03-2015 19:21,B02617,186
B02617,20-05-2015 22:27,B02617,255
B02617,31-01-2015 14:37,B02764,79
B02764,28-06-2015 21:48,B00296,255
B02617,10-05-2015 16:49,B02617,261
B02765,12-05-2015 08:17,B02765,165
B02682,06-01-2015 10:31,B02682,132
B02617,11-06-2015 23:20,B02682,230
B02682,17-05-2015 20:53,B02682,65
B02617,08-06-2015 20:39,B02617,161
B02764,22-04-2015 22:58,B02764,140
B02764,22-03-2015 12:13,B00272,48
B02682,01-02-2015 17:04,B02682,246
B02617,01-01-2015 00:39,B02617,158
B02598,24-03-2015 15:00,B02598,234
B02765,22-05-2015 00:49,B02765,142
B02682,03-05-2015 18:32,B02682,125
B02682,16-02-2015 17:25,B02617,137
B02764,18-04-2015 21:44,B02216,90
B02617,24-05-2015 01:11,B02764,147
B02764,14-03-2015 10:36,B00789,234
B02598,03-06-2015 09:58,B02598,141
B02764,22-02-2015 18:39,B02764,246
B02598,29-05-2015 06:37,B02598,256
B02764,15-01-2015 08:40,B02764,49
B02764,25-01-2015 21:18,B02764,10
B02598,13-01-2015 09:32,B02598,138
B02764,17-02-2015 18:43,B02764,107
B02764,09-01-2015 22:49,B02764,263
B02764,28-02-2015 19:08,B02765,211
B02617,24-02-2015 12:53,B02617,234
B02617,16-05-2015 17:10,B02617,249
B02764,23-03-2015 19:39,B02764,229
B02764,05-05-2015 15:58,B02764,163
B02682,19-04-2015 19:18,B02682,17
B02682,15-06-2015 10:26,B02682,100
B02617,08-05-2015 14:31,B02774,237
B02682,20-06-2015 01:20,B02682,52
B02617,14-05-2015 21:59,B02617,142
B02682,27-06-2015 15:55,B02682,234
B02764,23-05-2015 16:51,B02764,230
B02598,19-02-2015 14:11,B02598,161
B02598,08-06-2015 00:18,B02598,163
B02764,29-05-2015 12:13,B02764,231
B02617,21-02-2015 11:19,B02617,25
B02617,12-02-2015 20:10,B02617,255
B02765,16-05-2015 23:22,B02765,50
B02764,13-02-2015 01:53,B02765,234
B02764,14-03-2015 20:32,B02764,249
B02764,01-05-2015 09:15,B02682,55
B02765,11-06-2015 19:04,B02765,164
B02764,26-01-2015 21:28,B02764,231
B02764,09-04-2015 17:58,B02764,246
B02765,28-05-2015 08:00,B02765,142
B02682,09-01-2015 19:20,B02682,48
B02764,07-03-2015 17:36,B02617,155
B02764,23-06-2015 20:25,B02682,234
B02764,03-01-2015 19:25,B02764,224
B02682,27-01-2015 22:24,B02682,171
B02682,20-04-2015 08:36,B02682,170
B02765,11-05-2015 22:17,B02765,88
B02682,01-02-2015 12:46,B02682,163
B02682,25-06-2015 22:28,B02682,42
B02764,27-06-2015 21:17,B02216,143
B02764,13-06-2015 19:13,B02764,161
B02764,23-02-2015 11:33,B02764,48
B02764,11-06-2015 09:11,B02764,151
B02764,20-02-2015 23:57,B00789,7
B02764,21-04-2015 08:56,B00111,142
B02682,30-01-2015 08:29,B01875,79
B02682,09-04-2015 18:53,B02682,211
B02764,06-01-2015 21:31,B02764,263
B02764,07-01-2015 22:54,B02598,163
B02617,15-06-2015 21:26,B02617,181
B02764,30-04-2015 03:32,B02765,232
B02598,13-01-2015 00:04,B02598,151
B02617,09-02-2015 08:40,B02617,165
B02764,27-06-2015 01:10,B01998,62
B02765,18-06-2015 02:01,B02067,48
B02764,26-03-2015 22:02,B02764,163
B02682,16-03-2015 12:47,B02682,137
B02764,25-04-2015 00:53,B02764,144
B02598,07-04-2015 17:29,B02598,211
B02617,28-06-2015 00:53,B02617,260
B02598,12-01-2015 08:29,B02598,68
B02764,05-03-2015 08:53,B00013,233
B02598,21-01-2015 11:16,B01197,211
B02764,23-06-2015 09:18,B02764,262
B02682,14-06-2015 04:33,B02682,256
B02617,07-05-2015 17:37,B02617,79
B02682,19-01-2015 01:40,B02682,196
B02764,06-06-2015 00:31,B02764,90
B02682,09-05-2015 21:57,B02682,230
B02598,31-01-2015 01:23,B02598,17
B02617,02-01-2015 20:14,B00296,141
B02617,06-02-2015 06:49,B02617,55
B02764,15-02-2015 18:27,B02764,13
B02764,18-04-2015 20:40,B02764,125
B02682,30-04-2015 19:11,B02682,161
B02764,01-01-2015 01:56,B02764,74
B02682,25-06-2015 21:37,B02682,91
B02617,06-02-2015 16:34,B02617,125
B02682,14-03-2015 19:26,B02715,152
B02764,09-01-2015 17:06,B02764,246
B02598,06-06-2015 22:46,B02682,125
B02598,23-01-2015 12:56,B02598,230
B02617,01-06-2015 10:57,B02617,231
B02682,12-05-2015 22:49,B02682,142
B02764,03-01-2015 22:59,B02764,79
B02764,27-03-2015 16:20,B02764,90
B02617,28-06-2015 23:35,B02617,132
B02764,20-01-2015 22:56,B02764,42
B02765,03-05-2015 20:33,B02765,132
B02617,27-04-2015 16:52,B02617,261
B02764,18-01-2015 01:38,B02764,211
B02764,06-02-2015 14:50,B02764,237
B02765,20-05-2015 19:07,B02765,54
B02764,13-04-2015 09:19,B02764,158
B02617,15-06-2015 09:40,B02617,220
B02764,18-01-2015 05:33,B02764,158
B02617,20-03-2015 20:47,B02617,231
B02512,15-02-2015 22:00,B02512,232
B02598,28-02-2015 22:35,B02598,181
B02764,13-02-2015 18:30,B01877,162
B02764,13-01-2015 17:05,B02764,234
B02764,13-02-2015 19:19,B02764,205
B02617,20-05-2015 12:35,B02617,226
B02682,17-05-2015 02:28,B02682,48
B02617,01-01-2015 20:57,B02617,79
B02764,14-05-2015 18:07,B02764,236
B02764,06-06-2015 02:54,B02764,148
B02765,30-03-2015 14:03,B01976,100
B02682,31-05-2015 19:38,B02682,217
B02764,07-06-2015 07:32,B01367,75
B02682,29-04-2015 19:11,B02682,231
B02512,31-05-2015 22:59,B02512,79
B02764,01-02-2015 03:33,B02764,79
B02764,26-04-2015 15:26,B02774,107
B02764,11-03-2015 01:27,B02764,163
B02682,28-06-2015 01:35,B02682,148
B02617,28-03-2015 17:56,B02617,236
B02682,04-01-2015 05:03,B02682,78
B02617,18-04-2015 22:48,B02765,249
B02764,12-06-2015 01:36,B00789,68
B02682,13-03-2015 10:36,B02682,246
B02764,15-06-2015 09:11,B02764,186
B02764,27-03-2015 20:19,B02764,239
B02764,25-03-2015 09:28,B02764,246
B02598,26-01-2015 12:18,B02764,107
B02764,18-02-2015 14:24,B00272,107
B02682,07-01-2015 23:13,B02617,246
B02764,17-01-2015 04:25,B02765,255
B02765,17-02-2015 23:14,B02765,75
B02598,03-05-2015 17:27,B02598,246
B02598,13-01-2015 20:05,B02598,90
B02682,12-06-2015 21:32,B02682,35
B02764,23-04-2015 19:45,B02764,166
B02512,14-01-2015 15:56,B02617,229
B02765,30-04-2015 16:02,B00013,43
B02598,19-03-2015 19:58,B02598,229
B02764,21-05-2015 06:35,B02764,263
B02764,10-05-2015 11:07,B02764,50
B02764,30-03-2015 08:03,B02764,255
B02764,12-02-2015 07:14,B02764,232
B02764,05-06-2015 23:09,B02682,234
B02682,30-01-2015 22:45,B02682,36
B02598,25-01-2015 02:59,B02598,112
B02682,26-01-2015 10:01,B02617,13
B02764,12-02-2015 22:03,B02764,249
B02598,03-03-2015 22:31,B02598,161
B02764,02-06-2015 12:48,B02764,140
B02598,13-06-2015 23:52,B02598,79
B02598,03-06-2015 05:42,B02598,261
B02765,19-06-2015 19:23,B02765,163
B02617,31-01-2015 20:05,B02617,263
B02764,28-03-2015 01:04,B02764,36
B02617,06-06-2015 13:58,B02617,211
B02765,16-05-2015 22:10,B02617,234
B02764,27-02-2015 21:38,B02764,238
B02764,12-06-2015 22:38,B02764,37
B02765,18-06-2015 00:02,B02765,68
B02764,03-05-2015 00:56,B02764,79
B02617,20-05-2015 13:00,B02682,13
B02617,03-02-2015 11:38,B02617,162
B02682,18-04-2015 21:49,B02598,241
B02764,30-05-2015 21:48,B02764,76
B02682,02-04-2015 09:10,B02682,145
B02598,31-03-2015 09:49,B02598,144
B02682,24-06-2015 06:23,B02682,74
B02682,21-05-2015 19:37,B02682,179
B02682,28-06-2015 01:04,B02682,186
B02765,09-06-2015 20:27,B02765,119
B02764,14-03-2015 18:46,B01989,13
B02682,08-06-2015 21:01,B02682,162
B02682,05-02-2015 00:00,B02764,114
B02764,23-01-2015 08:11,B02764,263
B02764,09-03-2015 17:02,B01197,161
B02617,13-06-2015 02:35,B02617,170
B02764,28-02-2015 22:34,B01367,49
B02764,15-04-2015 16:01,B01912,88
B02617,11-05-2015 15:44,B02617,228
B02764,08-06-2015 14:52,B02764,162
B02764,17-02-2015 07:49,B02764,74
B02765,31-05-2015 17:30,B02765,225
B02764,12-01-2015 20:22,B02764,125
B02682,24-05-2015 16:17,B02682,132
B02682,04-02-2015 08:10,B02682,262
B02682,01-06-2015 04:57,B02682,114
B02598,03-05-2015 23:13,B02598,25
B02598,05-06-2015 12:51,B02598,42
B02682,25-01-2015 01:14,B02788,249
B02764,20-03-2015 21:32,B02764,244
B02764,11-05-2015 20:16,B02764,256
B02764,30-05-2015 00:01,B02764,48
B02617,28-05-2015 22:13,B01087,261
B02764,31-05-2015 19:04,B02764,51
B02764,23-02-2015 15:28,B02764,234
B02765,14-03-2015 22:05,B02765,142
B02764,14-06-2015 09:36,B02847,143
B02765,22-02-2015 02:10,B02765,33
B02765,24-04-2015 18:22,B02765,262
B02682,13-05-2015 22:16,B02682,141
B02764,07-05-2015 09:21,B01907,237
B02764,10-03-2015 19:23,B02410,90
B02682,31-05-2015 12:31,B02682,141
B02617,23-01-2015 21:53,B02617,148
B02764,17-03-2015 19:28,B02764,164
B02764,11-04-2015 09:48,B02764,160
B02598,19-01-2015 15:34,B02598,158
B02764,02-04-2015 19:45,B02003,237
B02765,19-05-2015 20:10,B02765,163
B02764,07-04-2015 21:43,B02764,233
B02765,17-04-2015 20:14,B01998,24
B02765,18-02-2015 19:55,B02765,107
B02617,09-02-2015 16:34,B02617,113
B02617,22-02-2015 16:54,B02617,225
B02764,10-05-2015 23:36,B02764,232
B02617,11-06-2015 17:07,B02617,162
B02765,23-03-2015 03:33,B02765,231
B02764,14-03-2015 01:29,B00053,158
B02598,19-05-2015 22:01,B02598,246
B02682,17-06-2015 14:29,B02682,4
B02682,06-02-2015 16:52,B02216,41
B02764,08-01-2015 21:57,B02764,148
B02598,25-01-2015 18:23,B02598,239
B02682,20-05-2015 07:47,B02682,230
B02764,15-05-2015 10:46,B02401,256
B02682,14-06-2015 01:17,B02682,68
B02764,17-03-2015 21:48,B00448,162
B02617,08-04-2015 20:14,B02617,234
B02682,16-03-2015 12:56,B02682,22
B02617,30-01-2015 23:34,B02617,68
B02682,28-02-2015 13:46,B02764,237
B02682,26-03-2015 23:31,B02682,164
B02682,04-06-2015 23:55,B02682,138
B02682,05-06-2015 12:05,B02682,234
B02764,04-04-2015 21:42,B02682,148
B02682,03-01-2015 23:57,B02598,114
B02764,26-06-2015 04:43,B02382,143
B02682,27-06-2015 06:30,B02682,186
B02617,27-06-2015 19:20,B02617,162
B02764,23-02-2015 10:42,B02764,238
B02764,02-06-2015 21:53,B02764,113
B02764,01-06-2015 08:35,B02764,148
B02764,14-06-2015 00:39,B02764,79
B02682,15-05-2015 20:19,B02682,234
B02764,15-02-2015 19:20,B02764,71
B02764,10-04-2015 14:21,B02764,162
B02598,05-02-2015 22:21,B02598,211
B02682,03-05-2015 02:21,B02682,142
B02617,04-02-2015 13:59,B02617,144
B02682,18-02-2015 19:03,B02682,249
B02764,18-05-2015 16:44,B02764,113
B02617,20-03-2015 13:49,B02617,42
B02764,31-01-2015 18:40,B02764,107
B02598,16-02-2015 19:50,B02598,239
B02765,19-05-2015 12:19,B02765,79
B02682,18-01-2015 13:02,B02774,37
B02764,13-05-2015 15:41,B02764,113
B02598,14-03-2015 19:18,B02598,162
B02764,04-06-2015 11:04,B02764,162
B02682,06-05-2015 23:11,B02617,231
B02765,09-03-2015 20:40,B02765,186
B02764,14-06-2015 08:44,B02764,90
B02764,03-04-2015 21:37,B02764,100
B02617,13-03-2015 14:21,B02617,132
B02764,27-05-2015 17:36,B02764,164
B02617,12-01-2015 18:05,B02617,68
B02764,10-05-2015 22:32,B02764,7
B02764,18-04-2015 00:30,B02764,145
B02598,13-01-2015 19:09,B02598,163
B02764,23-02-2015 09:42,B02764,162
B02764,28-06-2015 11:32,B00412,151
B02764,28-03-2015 21:19,B00271,181
B02764,27-01-2015 17:40,B02764,13
B02764,19-06-2015 18:13,B00628,68
B02764,04-06-2015 18:48,B02788,68
B02682,25-06-2015 01:22,B02682,36
B02764,25-04-2015 13:48,B02644,18
B02764,28-05-2015 19:19,B02764,41
B02764,01-02-2015 08:48,B02764,42
B02764,12-05-2015 19:13,B02579,188
B02617,13-06-2015 00:07,B02617,232
B02598,23-04-2015 14:43,B02598,112
B02682,06-06-2015 16:26,B02682,33
B02764,13-02-2015 23:36,B02729,113
B02764,24-01-2015 16:22,B02764,237
B02835,23-06-2015 18:57,B02835,252
B02764,29-05-2015 22:26,B02216,67
B02682,25-02-2015 22:01,B02682,243
B02682,02-05-2015 01:20,B02682,40
B02598,21-03-2015 20:59,B02598,132
B02682,22-04-2015 16:31,B02682,225
B02682,22-06-2015 06:35,B02682,141
B02765,18-04-2015 16:57,B02765,25
B02682,20-04-2015 18:51,B02682,144
B02764,04-05-2015 20:06,B02764,112
B02764,21-04-2015 15:23,B02682,237
B02617,27-03-2015 09:43,B02617,80
B02764,14-06-2015 13:10,B02512,132
B02682,18-01-2015 12:37,B02682,239
B02682,14-03-2015 18:48,B02682,181
B02682,24-04-2015 05:44,B02682,261
B02764,08-02-2015 14:12,B02394,141
B02598,03-01-2015 19:27,B02598,50
B02598,06-02-2015 19:23,B02598,164
B02682,31-03-2015 19:26,B02682,231
B02764,12-04-2015 18:55,B02682,79
B02764,06-02-2015 22:05,B02598,144
B02764,29-05-2015 22:39,B01998,102
B02764,21-02-2015 17:29,B02729,143
B02682,28-05-2015 15:14,B02682,13
B02764,11-02-2015 12:50,B02788,233
B02617,16-05-2015 18:40,B02617,236
B02764,18-06-2015 05:32,B02764,260
B02682,02-06-2015 16:02,B02682,249
B02764,19-02-2015 21:19,B02764,161
B02764,03-06-2015 20:39,B02764,161
B02682,22-02-2015 01:38,B02682,114
B02764,20-04-2015 15:02,B02764,234
B02764,28-03-2015 15:30,B02764,158
B02764,03-04-2015 22:28,B02764,181
B02682,19-05-2015 10:24,B02682,90
B02682,03-03-2015 02:02,B02682,37
B02598,09-05-2015 22:38,B02765,7
B02764,03-02-2015 14:27,B02764,158
B02682,05-06-2015 23:53,B02682,79
B02512,14-02-2015 21:10,B02512,50
B02765,18-03-2015 03:11,B02765,247
B02764,01-03-2015 01:56,B02764,239
B02682,06-05-2015 20:07,B02682,158
B02617,27-06-2015 20:56,B02617,145
B02598,05-06-2015 16:54,B02598,79
B02765,08-04-2015 02:00,B02765,100
B02617,11-03-2015 19:35,B02617,162
B02682,14-03-2015 20:41,B02682,170
B02764,31-05-2015 09:54,B02764,90
B02617,25-06-2015 15:37,B02770,226
B02764,10-03-2015 18:17,B02765,246
B02682,21-02-2015 21:28,B02682,80
